,source,author,title,description,url,urlToImage,publishedAt,content
41,"{'id': None, 'name': 'Quartz India'}",Britney Nguyen,Watch live: Nvidia CEO Jensen Huang introduces new AI chips at the GTC,All eyes will be on Nvidia (NVDA) chief executive Jensen Huang today as he shares more about the chipmaker’s next artificial intelligence chips.Read more...,https://qz.com/nvidia-ceo-jensen-huang-gtc-blackwell-rubin-ai-chips-1851770700,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/88e6335a1129995fa1d483d8bcf8b9b7.jpg",2025-03-18T14:15:00Z,"In This Story
All eyes will be on Nvidia (NVDA-3.35%
) chief executive Jensen Huang today as he shares more about the chipmakers next artificial intelligence chips.
In February, Huang said he woul… [+2378 chars]"
42,"{'id': None, 'name': 'Quartz India'}",Bruce Gil,Even foreign pharma companies are ditching DEI to fall in line with the US,"It’s not just American companies rethinking their diversity, equity, and inclusion (DEI) initiatives.Read more...",https://qz.com/roche-novartis-dei-pharma-trump-1851771007,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/488a3d1f27d2c6fe789ea57c6cf4d7db.jpg",2025-03-19T17:35:00Z,"In This Story
Its not just American companies rethinking their diversity, equity, and inclusion (DEI) initiatives.
Swiss pharma giants Roche (RHHBY-2.07%
) and Novartis (NVS-0.80%
) are the lates… [+2238 chars]"
43,"{'id': None, 'name': 'Cult of Mac'}",Luke Dormehl,Today in Apple history: Apple market cap breezes by Walmart,"On March 12, 2010, Apple moved into third place among publicly listed U.S. companies. Soon the Apple market cap would hit the top.
(via Cult of Mac - Apple news, rumors, reviews and how-tos)",https://www.cultofmac.com/apple-history/apple-market-cap-passes-walmart,https://www.cultofmac.com/wp-content/uploads/2017/05/Apple-Money-4.jpg,2025-03-12T15:15:58Z,"March 12, 2010: Apple passes Walmart and investment firm Berkshire Hathaway in value to take third place in market capitalization among publicly listed U.S. companies. The Apple market cap soars past… [+1516 chars]"
44,"{'id': None, 'name': 'Yahoo Entertainment'}",,Is Apple Inc. (AAPL) the Most Profitable Large Cap Stock to Buy Now?,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_3a0ca9b0-c0bc-45f1-955e-8fee085bdd2e,,2025-03-13T23:41:04Z,"If you click 'Accept all', we and our partners, including 238 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]"
45,"{'id': None, 'name': 'Yahoo Entertainment'}",,Is Apple Inc. (AAPL) the Best Quality Stock to Invest in Now?,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_2b3ef4f3-8a76-4bcd-8ff1-013db452a84d,,2025-03-16T20:04:43Z,"If you click 'Accept all', we and our partners, including 238 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]"
46,"{'id': None, 'name': 'Yahoo Entertainment'}",,Jim Cramer on Apple Inc. (AAPL): ‘I Hear That People Are Cutting Back’,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_9569db66-527c-41d0-84c0-18eb34e31b7f,,2025-03-15T12:45:51Z,"If you click 'Accept all', we and our partners, including 238 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]"
47,"{'id': None, 'name': 'Yahoo Entertainment'}",,"Apple (AAPL) Poised for AI Boom Without Heavy GPU Investments, Says Evercore",,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_e599ebcf-0420-4461-ac05-9d1f1ab09387,,2025-03-22T16:33:23Z,"If you click 'Accept all', we and our partners, including 239 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]"
48,"{'id': None, 'name': 'Macbidouille.com'}",lionel@macbidouille.com (Lionel),Pour Ming-Chi Kuo Tim Cook devrait gérer personnellement la crise Apple Intelligence,"L'analyste Ming-Chi Kuo commente à son tour l'annonce d'Apple au sujet du report sine die d'une bonne partie de ce qui faisait Apple Intelligence.Il considère que la société a fait une erreur dans la manière dont elle fait passer l'information, par la bande e…",https://macbidouille.com/news/2025/03/14/pour-ming-chi-kuo-tim-cook-devrait-gerer-personnellement-la-crise-apple-intelligence,http://macbidouille.com/img/touch/default-touch-icon.png,2025-03-14T07:59:51Z,L'analyste Ming-Chi Kuo commente à son tour l'annonce d'Apple au sujet du report sine die d'une bonne partie de ce qui faisait Apple Intelligence.Il considère que la société a fait une erreur dans la… [+897 chars]
49,"{'id': None, 'name': 'Quartz India'}",Ece Yildirim,Skype signs off: Here's where Microsoft's video platform went wrong as others zoomed by,"As Skype was failing to compete with social platforms like Snapchat, Zoom was building out its end-user experience",https://qz.com/microsoft-skype-shut-down-zoom-1851767123,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/0b893c450481a245d1acf9fe579bd30a.jpg",2025-02-28T21:54:00Z,"In This Story
Skype (MSFT0.00%
) is chirping its last goodbye. 
Its parent company, Microsoft, announced on Friday that Skype will be going offline for good on May 5, 2025. The tech giant is inste… [+4229 chars]"
50,"{'id': None, 'name': 'Quartz India'}",Ece Yildirim,"Trump tariffs are a risk for Big Tech. But 'don't run for the hills,' analysts say","President Donald Trump’s broad-ranging tariffs went into effect earlier Tuesday, sending the market in a downward spiral. Read more...",https://qz.com/trump-tariffs-big-tech-ai-china-1851767469,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/0d4774596e94bf3784af322fe4fce614.jpg",2025-03-04T20:53:00Z,"In This Story
President Donald Trumps broad-ranging tariffs went into effect earlier Tuesday, sending the market in a downward spiral. 
The United States will be enacting 25% duties on all Mexican … [+4155 chars]"
51,"{'id': None, 'name': 'Quartz India'}",William Gavin,Corporate America dusts off a familiar playbook for Trump,"President Donald Trump has adopted Silicon Valley’s mantra of “move fast and break things,” leaving uncertain companies grappling with a potentially expanding trade war, slews of executive orders, and no end of legal questions.Read more...",https://qz.com/apple-donald-trump-corporate-america-ai-investments-1851766158,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/f819d354404c2686f61b30cde799f343.jpg",2025-02-24T20:18:00Z,"In This Story
President Donald Trump has adopted Silicon Valleys mantra of move fast and break things, leaving uncertain companies grappling with a potentially expanding trade war, slews of executiv… [+5208 chars]"
52,"{'id': None, 'name': 'Yahoo Entertainment'}",Daniel Howley,Apple Watches are hitting the ice in latest sports push,Apple and the NHL are putting Apple Watches on the ice during games.,https://finance.yahoo.com/news/apple-watches-are-hitting-the-ice-in-latest-sports-push-110005912.html,https://s.yimg.com/ny/api/res/1.2/3NO2r.nanef5FLqsoBu_Eg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2025-02/bfad36c0-f555-11ef-beef-f4ff2f685881,2025-02-28T14:00:05Z,"Apple (AAPL) is deepening its push into sports, adding its Apple Watch to the list of its products that can be found in and around major league teams.
The tech giant and the NHL announced on Friday … [+3818 chars]"
53,"{'id': None, 'name': 'Macdailynews.com'}",MacDailyNews,Apple market cap plummets nearly $700 billion since December 26th,"Apple (AAPL) stock drop has erased over $700 billion from the company’s market capitalization as investors assess the company’s ability to…
The post Apple market cap plummets nearly $700 billion since December 26th appeared first on MacDailyNews.",https://macdailynews.com/2025/03/18/apple-market-cap-plummets-nearly-700-billion-since-december-26th/,https://149359564.v2.pressablecdn.com/wp-content/uploads/2024/02/240201_tim_cook_vision_pro.png,2025-03-18T18:26:33Z,"Apple CEO Tim Cook
Apple (AAPL) stock has dropped approximately 18% from its all-time high in December, erasing over $700 billion from the companys market capitalization as investors assess the comp… [+1676 chars]"
54,"{'id': None, 'name': 'Forbes'}","Dan Irvine, Contributor, 
 Dan Irvine, Contributor
 https://www.forbes.com/sites/danirvine/",Market Bellwether NVIDIA Signals Maturity Amid Uncertainty,"NVIDIA, the chipmaker that fueled 22% of the S&P 500’s total returns in 2024 with a 171.25% stock surge, continues to ride the AI wave into 2025.",https://www.forbes.com/sites/danirvine/2025/02/26/market-bellwether-nvidia-signals-maturity-amid-uncertainty/,https://imageio.forbes.com/specials-images/imageserve/67bfb2406d356d2bfd3687d1/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-02-27T00:45:56Z,"SANTA CLARA, CALIFORNIA - FEBRUARY 26: The Nvidia logo is displayed on a sign at the Nvidia ... [+] headquarters on February 26, 2025 in Santa Clara, California. Technology company Nvidia will report… [+3160 chars]"
55,"{'id': None, 'name': 'Forbes'}","David Trainer, Contributor, 
 David Trainer, Contributor
 https://www.forbes.com/sites/greatspeculations/people/davidtrainer/",Mr. Market Thinks Amazon Will Rule The World,"When you look under the hood of the stock’s valuation, you see that the market’s expectations for future cash flows are shockingly high.",https://www.forbes.com/sites/greatspeculations/2025/03/03/mr-market-thinks-amazon-will-rule-the-world/,https://imageio.forbes.com/specials-images/imageserve/67c5ce422d41f60c7299584e/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2025-03-03T15:45:59Z,"Munich, Bavaria Germany - December 11 2022: Amazon Deutschland Services GmbH e-commerce german ... [+] headquarters office building with glass green trademark logo. Ultra HD
getty
During a recent c… [+3374 chars]"
56,"{'id': None, 'name': 'MacGeneration'}",Nicolas Furno,Les actionnaires rejettent eux aussi une proposition pour réduire la diversité au sein d’Apple,"L’assemblée des actionnaires AAPL s’est tenue hier, 25 février 2025, comme prévu et sans surprise. Les actionnaires ont suivi les recommandations d’Apple sur tous les sujets du jour, qu’il s’agisse des salaires de ses dirigeants ou des propositions sur la pol…",https://www.macg.co/aapl/2025/02/les-actionnaires-rejettent-eux-aussi-une-proposition-pour-reduire-la-diversite-au-sein-dapple-300077,https://cdn.mgig.fr/2025/02/mga-c5efaf6a-w375-w1500-w750_accroche.jpg,2025-02-26T09:30:00Z,"Lassemblée des actionnaires AAPL sest tenue hier, 25 février 2025, comme prévu et sans surprise. Les actionnaires ont suivi les recommandations dApple sur tous les sujets du jour, quil sagisse des sa… [+1655 chars]"
57,"{'id': None, 'name': 'Applech2.com'}",applech2,Microsoft、パスキーをサポートした「Microsoft 365/Office for Mac v16.95」をリリース。,"Microsoftがパスキーをサポートした「Microsoft 365/Office v16.95 for Mac」をリリースしています。詳細は以下から。 　Microsoftは現地時間2025年03月11日、Mac向 […]
The post Microsoft、パスキーをサポートした「Microsoft 365/Office for Mac v16.95」をリリース。 first appeared on AAPL Ch..",https://applech2.com/archives/20250314-microsoft-office-for-mac-support-passkey.html,https://applech2.com/wp-content/uploads/2025/03/Microsoft-Office-for-Mac-support-Passkey-Hero-v2.webp,2025-03-14T07:01:23Z,"MicrosoftMicrosoft 365/Office v16.95 for Mac
Microsoft20250311MacExcelWordPowerPointMicrosoft 365/Office 2024v16.95(Passkey)
Passkey Support for Mac Office apps: Enable modern authentication method… [+218 chars]"
58,"{'id': None, 'name': 'Yahoo Entertainment'}",Rian Howlett,"Stock market today: Dow, S&P 500, Nasdaq wobble with Nvidia earnings in sight",Stocks are eyeing a rebound as investors eye tariff risks to Nvidia in the countdown to its earnings,https://finance.yahoo.com/news/live/stock-market-today-dow-sp-500-nasdaq-wobble-with-nvidia-earnings-in-sight-143033440.html,https://s.yimg.com/ny/api/res/1.2/Ix5.FPJ1BYlZhzTWsIacOw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2025-02/a7ab3920-e306-11ef-9dbe-4b520dbaa820,2025-02-24T14:30:33Z,US stocks retreated from gains in early trading following a recent slide as investors weighed the risks to Nvidia (NVDA) from President Trump's trade overhaul ahead of its earnings later in the week.… [+5440 chars]
59,"{'id': None, 'name': 'Medium'}",Akmal Chaudhri,OpenAI vs Ollama Using LangChain's SQLDatabaseToolkit,"Disclaimer

 The stock data used in this article is entirely fictitious. It is purely for demo purposes. Please do not use this data for making any financial decisions.


In a previous article, we saw the benefits of using Ollama locally for a RAG applicatio…",https://medium.com/@VeryFatBoy/quick-tip-comparing-openai-and-ollama-using-langchains-sqldatabasetoolkit-caec76013ee5,https://dz2cdn1.dzone.com/storage/article-thumb/18289818-thumb.jpg,2025-03-19T15:30:00Z,"Disclaimer
The stock data used in this article is entirely fictitious. It is purely for demo purposes. Please do not use this data for making any financial decisions.
In a previous article, we saw … [+10393 chars]"
60,"{'id': None, 'name': 'Applech2.com'}",applech2,"RackSolutions、Modular Rack ShelfにMac mini (2024)を最大20台収納できる「Mac Mini Vertical Bracket (M4, 2024)」など発売。","RackSolutionsが4ポストシェルフのModular Rack ShelfにMac mini (2024)を最大20台収納できる「Mac Mini Vertical Bracket (M4, 2024)」など発 […]
The post RackSolutions、Modular Rack ShelfにMac mini (2024)を最大20台収納できる「Mac Mini Vertical Bracket (M4, 2024)」など発売。 first appeared on AAPL Ch..",https://applech2.com/archives/20250311-racksolutions-mac-mini-vertical-bracket.html,https://applech2.com/wp-content/uploads/2025/03/RackSolutions-Mac-Mini-Vertical-Bracket-Modular-Rack-Shelf-Hero.webp,2025-03-11T12:12:52Z,"RackSolutions4Modular Rack ShelfMac mini (2024)20Mac Mini Vertical Bracket (M4, 2024)
Mac miniMac StudioHyperShelfRackSolutions, Inc.Modular Rack ShelfApple M4/M4 ProMac mini (2024)Mac Mini Vertical… [+334 chars]"
61,"{'id': None, 'name': 'Applech2.com'}",applech2,Apple、開発者向けに「macOS 15.4 Sequoia」や「iOS 18.4」、「visionOS 2.4」などのBeta 3を公開。,"Appleが日本語でもApple Intelligenceをサポートする「macOS 15.4 Sequoia」や「iOS 18.4」、「visionOS 2.4」などのBeta 3を開発者へ公開しています。詳細は以下 […]
The post Apple、開発者向けに「macOS 15.4 Sequoia」や「iOS 18.4」、「visionOS 2.4」などのBeta 3を公開。 first appeared on AAPL Ch..",https://applech2.com/archives/20250311-macos-15-4-sequoia-and-ios-18-4-beta-3.html,https://applech2.com/wp-content/uploads/2025/03/macos-15-4-sequoia-and-ios-18-4-beta-3-Hero.webp,2025-03-11T01:05:23Z,"AppleApple IntelligencemacOS 15.4 SequoiaiOS 18.4visionOS 2.4Beta 3
Apple20250310macOS Sequoia 15.4iOS 18.4iPadOS 18.4visionOS 2.4watchOS 11.4tvOS 18.3Beta 3
<ul><li>iOS 18.4 beta 3 (22E5222f)</li>… [+533 chars]"
62,"{'id': None, 'name': 'Applech2.com'}",applech2,YAMAHAやQualcommに続き、Elgatoがオープンソースのライブ配信アプリ「OBS Studio」を開発するOBS Projectのダイヤモンドスポンサーに。,"YAMAHAやQualcommに続き、Elgatoがオープンソースのライブ配信アプリ「OBS Studio」を開発するOBS Projectのダイヤモンドスポンサーになったと発表しています。詳細は以下から。 　米COR […]
The post YAMAHAやQualcommに続き、Elgatoがオープンソースのライブ配信アプリ「OBS Studio」を開発するOBS Projectのダイヤモンドスポンサーに。 first appeared on AAPL Ch..",https://applech2.com/archives/20250226-elgato-sponsor-of-the-obs.html,https://applech2.com/wp-content/uploads/2025/02/Elgato-sponsor-of-the-obs-Hero.webp,2025-02-25T23:29:56Z,"YAMAHAQualcommElgatoOBS StudioOBS Project
CORSAIRElgato;20250225OBS (Open Broadcaster Software) StudioOBS Project
MILPITAS, CA, February 25, 2025 Elgato, a CORSAIR brand, today announced its sponso… [+554 chars]"
63,"{'id': None, 'name': 'Applech2.com'}",applech2,Microsoft、AIアシスタント「Microsoft Copilot for macOS」を日本のMac App Storeでも公開。システム要件はmacOS 14 Sonoma以降のApple Silicon Mac。,"Microsoftが「Microsoft Copilot for macOS」を日本のMac App Storeでも開始しています。詳細は以下から。 　Microsoftは現地時間2025年02月28日、アメリカやカナ […]
The post Microsoft、AIアシスタント「Microsoft Copilot for macOS」を日本のMac App Storeでも公開。システム要件はmacOS 14 Sonoma以降のApple Silicon Mac。 first appeared on AAPL …",https://applech2.com/archives/20250305-microsoft-copilot-for-macos-now-available-on-japan.html,https://applech2.com/wp-content/uploads/2025/03/Microsoft-Copilot-for-macOS-on-Japan-Hero.webp,2025-03-05T03:53:04Z,"MicrosoftMicrosoft Copilot for macOSMac App Store
Microsoft20250228AIMicrosoft CopilotmacOS20250303Mac App Store
The wait is over – we can finally hang out on macOS! Download Copilot for Mac and tr… [+466 chars]"
64,"{'id': None, 'name': 'Applech2.com'}",applech2,Black Salt Games、Intel/Apple Silicon MacやiPhone/iPad、Androidに対応したフィッシングアドベンチャーゲーム「DREDGE」をリリース。序盤は無料プレイ可能でメインコンテンツも50%OFFセール中。,"Black Salt GamesがApple Silicon MacとiPhone/iPadに対応したフィッシングアドベンチャーゲーム「DREDGE」をリリースしたと発表していますます。詳細は以下から。 　ニュージーラ […]
The post Black Salt Games、Intel/Apple Silicon MacやiPhone/iPad、Androidに対応したフィッシングアドベンチャーゲーム「DREDGE」をリリース。序盤は無料プレイ可能でメインコンテンツも50%OFFセール中。 first app…",https://applech2.com/archives/20250228-dredge-for-mac-and-iphone-now-available.html,https://applech2.com/wp-content/uploads/2025/02/DREDGE-for-mac-and-iphone-now-available-Hero.webp,2025-02-27T22:56:34Z,"Black Salt GamesApple Silicon MaciPhone/iPadDREDGE
Black Salt Games20250227202303Nintendo SwitchPS 5|4Xbox One/Series X|SDREDGEMaciPhone/iPad
DREDGE100Apple
macOS 10.13.0 High SierraIntelApple Sil… [+454 chars]"
65,"{'id': None, 'name': 'Applech2.com'}",applech2,Anker Japan、ソーラーパネルを搭載した2K解像度の屋外防犯カメラ「Eufy Security SoloCam S220」を発売。,"Anker Japanがソーラーパネルを搭載した2K解像度の防犯カメラ「Eufy Security SoloCam S220」を発売しています。詳細は以下から。 　Anker Japanは日本時間2025年02月27日 […]
The post Anker Japan、ソーラーパネルを搭載した2K解像度の屋外防犯カメラ「Eufy Security SoloCam S220」を発売。 first appeared on AAPL Ch..",https://applech2.com/archives/20250228-anker-japan-eufy-security-solocam-s220.html,https://applech2.com/wp-content/uploads/2025/02/Eufy-Security-SoloCam-S220-Hero.webp,2025-02-28T00:23:13Z,"Anker Japan2KEufy Security SoloCam S220
Anker Japan202502272KEufy Security SoloCam S220 (T8134)
13
Eufy Security SoloCam S220 (T8134) – Amazon.co.jp
Eufy Security SoloCam S220202309Eufy Security … [+212 chars]"
66,"{'id': None, 'name': 'Applech2.com'}",applech2,Apple Silicon用CLIシステムモニタ「macmon」がApple M3/M4チップで温度センサーが値を返さない時の温度レポートに対応。,"Apple Silicon用CLIシステムモニタ「macmon」がApple M3/M4チップで温度センサーが値を返さない時の温度レポートに対応しています。詳細は以下から。 　macmonはvladkens(@uid1 […]
The post Apple Silicon用CLIシステムモニタ「macmon」がApple M3/M4チップで温度センサーが値を返さない時の温度レポートに対応。 first appeared on AAPL Ch..",https://applech2.com/archives/apple-silicon%e7%94%a8cli%e3%82%b7%e3%82%b9%e3%83%86%e3%83%a0%e3%83%a2%e3%83%8b%e3%82%bf%e3%80%8cmacmon%e3%80%8d%e3%81%8capple-m3-m4%e3%83%81%e3%83%83%e3%83%97%e3%81%a7%e6%b8%a9%e5%ba%a6%e3%82%bb.html,https://applech2.com/wp-content/uploads/2025/03/macmon-support-apple-m3-and-m4-smooth-temp-Hero.webp,2025-03-01T01:33:01Z,"Apple SiliconCLImacmonApple M3/M4
macmonvladkens(@uid127)CLIasitopmactopmacOSAPIsudomacmon0.6.0Apple M3M4
Smooth temp if no sensor value on m3/m4 chips #12
vladkensmacmon202412macmon v0.4.0Apple M… [+70 chars]"
67,"{'id': None, 'name': 'Applech2.com'}",applech2,Apple Silicon Mac上で自動話者認識をサポートしたAI文字起こしアプリ「MacWhisper/Whisper Transcription Pro v12.0」がリリース。,"オンデバイスで自動話者認識をサポートしたAI文字起こしアプリ「MacWhisper/Whisper Transcription Pro v12.0」がリリースされています。詳細は以下から。 　MacWhisper(Ma […]
The post Apple Silicon Mac上で自動話者認識をサポートしたAI文字起こしアプリ「MacWhisper/Whisper Transcription Pro v12.0」がリリース。 first appeared on AAPL Ch..",https://applech2.com/archives/20250316-macwhisper-support-automatic-speaker-recognition.html,https://applech2.com/wp-content/uploads/2025/03/MacWhisper-Transcription-v12-support-Automatic-Speaker-Recognition-Hero-v2.webp,2025-03-16T04:08:18Z,"AIMacWhisper/Whisper Transcription Pro v12.0
MacWhisper(Mac App StoreWhisper Transcription)Good SnoozeJordi BruinOpenAIWhisper(STT:Speech to Text)MacWhisperMacWhisper v12.0(Automatic Speaker Recogni… [+1960 chars]"
68,"{'id': None, 'name': 'Applech2.com'}",applech2,SanDisk、USB-AとUSB-Cコネクタを備えたスティック型のポータブルSSD「SanDisk Slim Dual Drive」を発売。,"SanDiskがUSB-AとUSB-Cコネクタを備えたスティック型のポータブルSSD「SanDisk Slim Dual Drive」を発売すると発表しています。詳細は以下から。 　Western Digitalは日本 […]
The post SanDisk、USB-AとUSB-Cコネクタを備えたスティック型のポータブルSSD「SanDisk Slim Dual Drive」を発売。 first appeared on AAPL Ch..",https://applech2.com/archives/20250317-sandisk-slim-dual-drive.html,https://applech2.com/wp-content/uploads/2025/03/SanDisk-Slim-Dual-Drive-features-2.webp,2025-03-17T08:06:28Z,"SanDiskUSB-AUSB-CSSDSanDisk Slim Dual Drive
Western Digital20250317SanDiskUSB-AUSB-CSSDSanDisk Slim Dual Drive (SDDDE1-xxx-JA46)0328
® 1,000MB/900MB/USB-C™USB-A2TB
SanDisk Slim Dual Drive – SanDis… [+232 chars]"
69,"{'id': None, 'name': 'Applech2.com'}",applech2,Apple、開発者向けに「macOS 15.4 Sequoia」や「iOS 18.4」、「visionOS 2.4」などのBeta 2を公開。,"Appleが日本語でもApple Intelligenceをサポートする「macOS 15.4 Sequoia」や「iOS 18.4」、「visionOS 2.4」などのBeta 2を開発者へ公開しています。詳細は以下 […]
The post Apple、開発者向けに「macOS 15.4 Sequoia」や「iOS 18.4」、「visionOS 2.4」などのBeta 2を公開。 first appeared on AAPL Ch..",https://applech2.com/archives/20250304-macos-15-4-sequoia-and-ios-18-4-beta-2.html,https://applech2.com/wp-content/uploads/2025/03/macos-15-4-sequoia-and-ios-18-4-beta-2-Hero.webp,2025-03-03T21:31:05Z,"AppleApple IntelligencemacOS 15.4 SequoiaiOS 18.4visionOS 2.4Beta 2
Apple20250303macOS Sequoia 15.4iOS 18.4iPadOS 18.4visionOS 2.4watchOS 11.4tvOS 18.3Beta 2
<ul><li>iOS 18.4 beta 2 (22E5216h)</li>… [+531 chars]"
70,"{'id': None, 'name': 'Applech2.com'}",applech2,Spigen Japan、iPhone 16eケースを20%OFFで販売するクーポンセールを開催。,"Spigen JapanがiPhone 16eケースを20%OFFで販売するクーポンセールを開催しています。詳細は以下から。 　アメリカと韓国に拠点を置くサードパーティメーカーSpigenは2025年02月、Apple […]
The post Spigen Japan、iPhone 16eケースを20%OFFで販売するクーポンセールを開催。 first appeared on AAPL Ch..",https://applech2.com/archives/20250319-spigen-iphone-16e-case-sale.html,https://applech2.com/wp-content/uploads/2025/03/Spigen-iPhone-16e-Case-Sale-Hero.webp,2025-03-19T09:42:43Z,"Spigen JapaniPhone 16e20%OFF
Spigen202502AppleiPhone 16iPhone 16e24iPhone 16e20%OFF0320
1
20% Spigen iPhone 16e – Amazon.co.jp
iPhone 16eMagSafe1,990Liquid AirUltra HybridMagSafeMagFitiPod Classi… [+92 chars]"
71,"{'id': None, 'name': 'Applech2.com'}",applech2,AmazonでApple M4チップ搭載のMacBook Air用ケースやMac mini用ハブ・スタンドなどがタイムセール中。,"AmazonでApple M4チップ搭載の13/15インチMacBook Air用ケースやMac mini用ハブ・スタンドなどがタイムセールとなっています。詳細は以下から。 　Amazon Japnaは現地時間2025 […]
The post AmazonでApple M4チップ搭載のMacBook Air用ケースやMac mini用ハブ・スタンドなどがタイムセール中。 first appeared on AAPL Ch..",https://applech2.com/archives/20250322-macbook-air-and-mac-mini-m4-accessory-sale.html,https://applech2.com/wp-content/uploads/2025/03/MacBook-Air-and-Mac-mini-M4-accessory-sale.webp,2025-03-21T17:30:16Z,"AmazonApple M413/15MacBook AirMac mini
Amazon Japna20250328()2100Amazon SALE FINAL
Amazon2Amazon SALE FINAL20253289412359AmazonSALE FINALAmazon.co.jp
Amazon 2AmazonSALE FINAL3289412359
AppleApple… [+961 chars]"
72,"{'id': None, 'name': 'Applech2.com'}",applech2,ポケットペア、Apple Silicon Macにネイティブ対応したMac版「Palworld/パルワールド」の販売を開始。,"ポケットペアがApple Silicon Macに対応したMac版「Palworld/パルワールド」の販売を開始しています。詳細は以下から。 　株式会社ポケットペアは日本時間2025年03月04日、2024年06月に開 […]
The post ポケットペア、Apple Silicon Macにネイティブ対応したMac版「Palworld/パルワールド」の販売を開始。 first appeared on AAPL Ch..",https://applech2.com/archives/20250304-palworld-for-mac-now-available.html,https://applech2.com/wp-content/uploads/2025/03/Palworld-for-mac-now-available-Hero.webp,2025-03-04T07:16:28Z,"Apple Silicon MacMacPalworld/
20250304202406WWDC24Palworld/Mac
X
PalworldMacUnreal Engine 5MetalHDRMetal 3MetalFX UpscalingMacBook ProProMotion(120FPS)
Palworld for Mac
macOS 14 SonomaApple M1Ma… [+35 chars]"
73,"{'id': None, 'name': 'Applech2.com'}",applech2,Mac mini (2024)にUSB-AとSDカードリーダー、NVMe SSDを増設し電源ボタンも押しやすいUSB-Cスタンド＆ハブ「Satechi Mac Mini M4 Stand & Hub with SSD Enclosure」レビュー。,"Mac miniにUSB-AとSDカードリーダー、NVMe SSDを増設し電源ボタンも押しやすいUSB-Cスタンド＆ハブ「Satechi Mac Mini M4 Stand & Hub with SSD En […]
The post Mac mini (2024)にUSB-AとSDカードリーダー、NVMe SSDを増設し電源ボタンも押しやすいUSB-Cスタンド＆ハブ「Satechi Mac Mini M4 Stand & Hub with SSD Enclosure」レビュー。 first appeared o…",https://applech2.com/archives/20250302-satechi-mac-mini-m4-hub-stand-with-nvme-ssd-enclosure-review.html,https://applech2.com/wp-content/uploads/2025/03/Satechi-Mac-Mini-M4-Hub-and-Stand-with-NVMe-SSD-Enclosure-Hero.webp,2025-03-02T11:47:08Z,"Mac miniUSB-ASDNVMe SSDUSB-CSatechi Mac Mini M4 Stand &amp; Hub with SSD Enclosure
Satechi20250205Mac mini (2024)USB-CMac Mini M4 Stand &amp; Hub with SSD Enclosure (ST-GNMMES) 
Satechi Mac Mini M4… [+1783 chars]"
74,"{'id': None, 'name': 'Applech2.com'}",applech2,AmazonスマイルSALE新生活で、BuffaloやIODATA、KIOXIA、Samsung、SanDisk、WDなどのポータブルSSDやHDDがセール中。,"AmazonスマイルSALE新生活で、BuffaloやIODATA、KIOXIA、Samsung、SanDisk、WDなどのポータブルSSDやHDDが特別価格で販売されています。詳細は以下から。 　Amazon Jap […]
The post AmazonスマイルSALE新生活で、BuffaloやIODATA、KIOXIA、Samsung、SanDisk、WDなどのポータブルSSDやHDDがセール中。 first appeared on AAPL Ch..",https://applech2.com/archives/20250303-amazon-smile-sale-ssd.html,https://applech2.com/wp-content/uploads/2025/03/Amazon-smile-sale-ssd-Hero.webp,2025-03-03T08:01:01Z,"AmazonSALEBuffaloIODATAKIOXIASamsungSanDiskWDSSDHDD
Amazon Japan20250304SALEBuffaloIODATAKIOXIA()SamsungSanDiskWDHDDSSDSSDmicroSD
NVMe SSD
KIOXIA EXCERIA G2 500GB 6,980 6,280
2,100MB/1,700MB/PCIe… [+2037 chars]"
