,source,author,title,description,url,urlToImage,publishedAt,content
42,"{'id': 'business-insider', 'name': 'Business Insider'}",Sarah Jackson,Snap CEO Evan Spiegel explains his joke job title on LinkedIn,Snap CEO Evan Spiegel's LinkedIn briefly said he was a product VP at Meta. He explained to Bloomberg what was behind the post.,https://www.businessinsider.com/snap-evan-spiegel-linkedin-meta-product-vp-copycat-features-2025-3,https://i.insider.com/67d97df0b8b41a9673faf19d?width=1082&format=jpeg,2025-03-18T17:07:03Z,"Snap CEO Evan Spiegel (L) and Meta CEO Mark Zuckerberg (R).Steve Jennings/Getty Images for TechCrunch and David Ramos/Getty Images
<ul><li>Evan Spiegel is best known as the CEO of Snap.</li><li>Howe… [+2188 chars]"
43,"{'id': 'business-insider', 'name': 'Business Insider'}",Lindsay Dodgson,Playing a game with your boss? Just let them win.,Meta staff supposedly let Mark Zuckerberg win a board game. That's sparked a debate about whether beating your boss could be bad for your career.,https://www.businessinsider.com/bosses-playing-games-workers-winning-losing-jobs-careers-management-workplace-2025-3,https://i.insider.com/67d4136069253ccddf994070?width=1200&format=jpeg,2025-03-22T10:15:09Z,"Beating your boss could either earn you their respect, or their cold shoulder.sankai/Getty Images
<ul><li>A former Facebook executive said employees once let Mark Zuckerberg win when playing a board… [+4226 chars]"
44,"{'id': 'business-insider', 'name': 'Business Insider'}",Jordan Hart,Palmer Luckey said he bet all his cash on Meta in 2021,"Palmer Luckey, Anduril CEO and Oculus founder, invested all his liquid cash in Meta in 2021 despite his 2016 Facebook firing.",https://www.businessinsider.com/palmer-luckey-said-spent-all-cash-on-meta-shares-2025-3,https://i.insider.com/67d9799469253ccddf9989d7?width=1200&format=jpeg,2025-03-18T17:40:16Z,"Anduril CEO Palmer Luckey still invested in Meta after he was ousted.Horacio Villalobos/Getty Images
<ul><li>Palmer Luckey said he invested in Meta after its rebranding despite being fired in 2016.<… [+2329 chars]"
45,"{'id': None, 'name': 'Hipertextual'}",Alberto Martín,Meta AI llega por fin a Europa… con limitaciones,"Pensábamos que, dadas las dificultades de la regulación europea sobre la IA, las grandes inteligencias artificiales como las de Meta o Apple no iban a llegar. Poco a poco están desembarcando en Europa, aunque con ciertas limitaciones. Este es, precisamente, e…",http://hipertextual.com/2025/03/meta-ai-llega-por-fin-a-europa-con-limitaciones,https://imgs.hipertextual.com/wp-content/uploads/2024/05/Meta-AI-Circle.jpg,2025-03-21T09:35:02Z,"Pensábamos que, dadas las dificultades de la regulación europea sobre la IA, las grandes inteligencias artificiales como las de Meta o Apple no iban a llegar. Poco a poco están desembarcando en Europ… [+2029 chars]"
46,"{'id': None, 'name': 'Android Central'}",michael.hicks@futurenet.com (Michael L Hicks),Meta's head of Oculus Publishing used GDC to debunk your 'theories' about VR profitability,Chris Pruett went on stage at GDC 2025 to counter criticisms that Meta has abandoned devs to focus on Horizon and F2P games — and hint at a Quest 4 demographic.,https://www.androidcentral.com/gaming/virtual-reality/gdc-2025-oculus-publishing-head-challenges-meta-criticism-on-quest-store-profitability,https://cdn.mos.cms.futurecdn.net/ruCYWurxHnwPiof8L9xwyb-1200-80.jpg,2025-03-20T17:26:26Z,"Chris Pruett, Meta's Director of Games and head of Oculus Publishing, held a fascinating talk at the Game Developer Conference 2025 that covered everything from developers' frustrated ""theories"" abou… [+8595 chars]"
47,"{'id': None, 'name': 'Android Central'}",patrick.farmer@futurenet.com (Patrick Farmer),"How to get a FREE Meta Quest 3S with this Verizon internet deal — yes, it's real",Sign up for Verizon's 5G Home Plus internet plan and you could get the popular VR headset for free.,https://www.androidcentral.com/phones/verizon-wireless/how-to-get-a-free-meta-quest-3s-with-this-verizon-internet-deal-yes-its-real,https://cdn.mos.cms.futurecdn.net/kPKhP5DweDYSjDRsW2yDBB-1200-80.jpg,2025-03-13T19:01:08Z,"I don't spend a lot of time researching deals on home internet, but throw in a free Meta Quest 3S headset and I'm all ears. For a limited time, you can join Verizon Home Internet on the 5G Home Plus … [+1528 chars]"
48,"{'id': None, 'name': 'Android Central'}",michael.hicks@futurenet.com (Michael L Hicks),"These niche, expensive VR headsets will fill the gap Meta Quest has left behind in 2025","We've seen both leaks and official reveals of upcoming ASUS, Samsung, and Valve headsets that'll shake up the VR industry — and the Quest monopoly.",https://www.androidcentral.com/gaming/virtual-reality/valve-asus-and-samsung-vr-headsets-fill-niche-that-quest-abandoned,https://cdn.mos.cms.futurecdn.net/Y5mQNbBXSoidmfojsLarza-1200-80.jpg,2025-03-01T19:00:00Z,"Earlier this week, a prominent Valve leaker promised we'd finally see Valve's wireless VR successor to the Index, codenamed Deckard, in 2025. With Meta fully targeting the low end with budget hardwar… [+6474 chars]"
49,"{'id': None, 'name': 'Android Central'}",Nicholas Sutrich,Co-op Meta Quest games were my highlight of the March VR Games Showcase,"From dungeon crawlers to squad-based shooters, playing with friends is the best way to VR.",https://www.androidcentral.com/gaming/virtual-reality/march-2025-vr-games-showcase-highlights,https://cdn.mos.cms.futurecdn.net/qsF29kCmyGW7Fme2PRR4H8-1200-80.jpg,2025-03-11T17:47:34Z,"The March 2025 VR Games Showcase revealed 20 new Meta Quest games coming this year, plus two existing Meta Quest games getting ports to other platforms. The show was jam-packed with action, and the b… [+7109 chars]"
50,"{'id': None, 'name': 'Android Central'}",derrek.lee@futurenet.com (Derrek Lee),"TECNO launches the Camon 40 series, unveils new AI smart glasses to take on Meta",TECNO is expanding its product portfolio with AI smart glasses.,https://www.androidcentral.com/phones/tecno-camon-40-series-launch,https://cdn.mos.cms.futurecdn.net/8V78gMvCovtRrzMmci6oCH-1200-80.jpg,2025-03-04T16:00:00Z,"What you need to know
<ul><li>TECNO launches the new Camon 40 series at MWC 2025.</li><li>The Camon 40 Premier 5G is powered by the MediaTek Dimensity 8350 Ultimate for improved AI performance.</li>… [+3536 chars]"
51,"{'id': None, 'name': 'Gizmodo.com'}",AJ Dellinger,Trump’s FCC Head Warns EU Content Rules ‘Incompatible’ With Free Speech,It's the latest warning from the Trump administration that it wants Big Tech left alone.,https://gizmodo.com/trumps-fcc-head-warns-eu-content-rules-incompatible-with-free-speech-2000570843,https://gizmodo.com/app/uploads/2025/03/GettyImages-1192127005.jpg,2025-03-03T19:45:33Z,"The European Union wants social media companies like Facebook, Instagram, and X to do more to crack down on illegal content like hate speech and child sexual abuse material. The Trump administration … [+3448 chars]"
52,"{'id': 'business-insider', 'name': 'Business Insider'}",Katie Notopoulos,Meta just scored a small win in its feud with Apple,Several states just introduced laws that would require Apple and Google to take on the task of age verification. That would be music to Meta's ears.,https://www.businessinsider.com/meta-apple-teen-safety-laws-2025-2,https://i.insider.com/67bdee3ae015c5d98a6ad9ea?width=1200&format=jpeg,2025-02-25T17:47:46Z,"Meta's Mark Zuckerberg and Apple's Tim Cook both would like each other to take responsibility for age verification.Getty Images
<ul><li>Meta has been pushing lawmakers to make Apple and Google's app… [+2901 chars]"
53,"{'id': None, 'name': 'Slashdot.org'}",EditorDavid,Facebook Whistleblower Demands Overturn of Interview Ban - as Her Book Remains a Bestseller,"The latest Facebook whistleblower, a former international lawyer, ""cannot grant any of the nearly 100 interview requests she has received from journalists from print and broadcast news outlets in the United States and the United Kingdom,"" reports the Washingt…",https://news.slashdot.org/story/25/03/23/0413214/facebook-whistleblower-demands-overturn-of-interview-ban---as-her-book-remains-a-bestseller,https://a.fsdn.com/sd/topics/books_64.png,2025-03-23T18:34:00Z,"The latest Facebook whistleblower, a former international lawyer, ""cannot grant any of the nearly 100 interview requests she has received from journalists from print and broadcast news outlets in the… [+3606 chars]"
54,"{'id': 'the-verge', 'name': 'The Verge'}",Tina Nguyen,House GOP subpoenas Big Tech for evidence that Biden made AI woke,"On Friday, Rep. Jim Jordan, the Republican Chairman of the House Judiciary Committee, upped his investigations into Big Tech by sending subpoenas to 16 major tech companies, asking whether the federal government had pressured them into using artificial intell…",https://www.theverge.com/news/629831/subpoena-ai-gop-political-bias,https://platform.theverge.com/wp-content/uploads/sites/2/2025/01/STK481_STK432_CONGRESS_GOVERNMENT_CIVRGINIA_C.jpg?quality=90&strip=all&crop=0%2C10.732984293194%2C100%2C78.534031413613&w=1200,2025-03-14T18:50:13Z,"The free speech investigation goes hunting at Apple, OpenAI, and 14 other companies.
The free speech investigation goes hunting at Apple, OpenAI, and 14 other companies.
On Friday, Rep. Jim Jordan,… [+2236 chars]"
55,"{'id': 'business-insider', 'name': 'Business Insider'}",Shubhangi Goel,Some female Meta employees created a secret 'Facebook Feminist Fight Club' group after feeling unsupported by Sheryl Sandberg,The group was created after female employees were unhappy with Sheryl Sandberg's silence around the Women's March.,https://www.businessinsider.com/meta-employees-created-secret-facebook-feminist-fight-club-group-sanberg-2025-3,https://i.insider.com/67d008deb8b41a9673fa3df9?width=969&format=jpeg,2025-03-11T11:44:55Z,"Female employees at Meta formed a secret group called ""Feminist Fight Club"" after feeling let down by Sheryl Sandberg.Jonathan Leibson/Getty Images
<ul><li>Female employees at Meta formed a secret g… [+3644 chars]"
56,"{'id': None, 'name': 'Hipertextual'}",Gabriel Erard,Meta ya prueba un chip propio para entrenar modelos de IA,"Meta no quiere quedarse atrás en el desarrollo de su propio hardware destinado a las labores de inteligencia artificial, y estaría dando pasos firmes en su estrategia. Según Reuters, los de Mark Zuckerberg ya están probando su primer chip de IA de desarrollo …",http://hipertextual.com/2025/03/meta-ya-prueba-un-chip-propio-para-entrenar-modelos-de-ia,https://imgs.hipertextual.com/wp-content/uploads/2021/10/Facebook-Meta-Zuckerberg.jpg,2025-03-11T17:07:06Z,"Meta no quiere quedarse atrás en el desarrollo de su propio hardware destinado a las labores de inteligencia artificial, y estaría dando pasos firmes en su estrategia. Según Reuters, los de Mark Zuck… [+2872 chars]"
57,"{'id': 'business-insider', 'name': 'Business Insider'}",insider@insider.com (Ellen Thomas),"The AI data center boom will create new jobs. Most won't be at Amazon, Microsoft, Google, or Meta.","Data centers contributed 4.7 million jobs to the US economy between 2017 and 2023, a PwC study found. Most of them aren't direct tech jobs.",https://www.businessinsider.com/data-center-job-boom-in-construction-not-big-tech-2025-3,https://i.insider.com/67cf27cd585f1dff88b1acca?width=1200&format=jpeg,2025-03-11T09:00:02Z,"When President Donald Trump announced Stargate in January, he said the massive AI infrastructure projecta joint venture formed by OpenAI, Oracle, and SoftBankwould create ""over 100,000 American jobs … [+6428 chars]"
58,"{'id': 'business-insider', 'name': 'Business Insider'}",Sarah Jackson,Bluesky CEO appears to troll Mark Zuckerberg with her own Latin T-shirt that says 'a world without Caesars',"Bluesky CEO Jay Graber took a dig at Mark Zuckerberg with her own Latin shirt saying ""A world without Caesars.""",https://www.businessinsider.com/bluesky-ceo-shirt-latin-trolls-mark-zuckerberg-sxsw-2025-3,https://i.insider.com/67d05b47585f1dff88b1c541?width=1200&format=jpeg,2025-03-11T17:03:03Z,"Mark Zuckerberg's shirt from Meta Connect 2024 made a comparison between the Meta CEO and Roman dictator Julius Caesar.Manuel Orbegozo/REUTERS
<ul><li>Mark Zuckerberg isn't the only tech executive s… [+2385 chars]"
59,"{'id': 'business-insider', 'name': 'Business Insider'}",Pranav Dixit,Meta keeps secret 'block' lists of ex-employees — and even help from its C-suite can't get you off them,Former employees and managers and have been left in the dark about what it takes to get off Meta's block list.,https://www.businessinsider.com/meta-secret-block-lists-bar-rehiring-some-former-employees-2025-2,https://i.insider.com/67be0e1de015c5d98a6ae1ab?width=1200&format=jpeg,2025-03-05T16:14:02Z,"Meta CEO Mark ZuckerbergGetty Images; Jenny Chang-Rodriguez/BI
<ul><li>Meta maintains internal blocklists of employees who are ineligible for being rehired.</li><li>BI spoke with several former empl… [+11565 chars]"
60,"{'id': 'wired', 'name': 'Wired'}","Caroline Haskins, Vittoria Elliott",‘Startup Nation’ Groups Say They’re Meeting Trump Officials to Push for Deregulated ‘Freedom Cities’,The architects of projects like Próspera are drafting legislation to create US cities that would be free from federal regulations.,https://www.wired.com/story/startup-nations-donald-trump-legislation/,"https://media.wired.com/photos/67ca06cdcf673e42ea9cb2b0/191:100/w_1280,c_limit/Free-Cities-Deregulation-Business-1945140881.jpg",2025-03-07T19:48:54Z,"There's so much capital and there's so much political will, but yet there's an inability to develop these technologies, says Allen. And the inability comes from lack of space and too many regulations… [+3846 chars]"
61,"{'id': None, 'name': 'MacRumors'}",Tim Hardwick,Threads Update Adds Profile Topics and Follower-Only Replies,"Threads has just introduced several new features aimed at giving users more control over their experience and enhancing content discovery on the social media platform and X rival.





The update includes the ability to add up to ten ""Topics"" to your bio, whi…",https://www.macrumors.com/2025/03/21/threads-update-adds-profile-topics/,https://images.macrumors.com/t/yw_78fO7YoaJL9ojy_Tcg-hvnB8=/1600x/article-new/2023/07/instagram-threads-app.jpg,2025-03-21T11:45:12Z,"Threads has just introduced several new features aimed at giving users more control over their experience and enhancing content discovery on the social media platform and X rival.
The update include… [+1512 chars]"
62,"{'id': 'business-insider', 'name': 'Business Insider'}","Katie Balevic,Katie Notopoulos","Mark Zuckerberg copied Benson Boone's Grammys look, right down to the sparkly blue jumpsuit","Mark Zuckerberg performed at his wife's birthday party clad in a sparkly blue jumpsuit, copying Benson Boone's look from the Grammys.",https://www.businessinsider.com/mark-zuckerberg-blue-jumpsuit-benson-boone-priscilla-chan-party-2025-2,https://i.insider.com/67c20dcbb8b41a9673f95884?width=1200&format=jpeg,2025-02-28T20:43:45Z,"Mark Zuckerberg copied Benson Boone's Grammy performance look when he took the stage at his wife's birthday party.Amy Sussman/Getty Images
<ul><li>Mark Zuckerberg performed in a sparkly blue jumpsui… [+2220 chars]"
63,"{'id': 'wired', 'name': 'Wired'}",Jason Parham,The Anti-DEI Agenda Is Reprogramming America,President Trump’s anti-DEI playbook doesn’t just affect the makeup of America’s workplaces. It also impacts cultural production. Just ask Netflix’s former head of diversity.,https://www.wired.com/story/anti-dei-agenda-reprogramming-america/,"https://media.wired.com/photos/67d21cea90f53a3ff103a42e/191:100/w_1280,c_limit/Netflix-DEI-Lead-Culture-1203605173.jpg",2025-03-17T11:00:00Z,"It would be silly to think, in this time of spectacular fools, that the Donald Trump administration mandate to kill diversity, equity, and inclusion (DEI) programs was simply a workplace issue. Whats… [+2930 chars]"
64,"{'id': 'business-insider', 'name': 'Business Insider'}",Sydney Bradley,Instagram says it's 'doubling down' on DMs. This chart shows just how much.,"Instagram has been beefing up DMs with over 20 updates in the last year, focusing on AI and user interaction. We put them all together in a chart.",https://www.businessinsider.com/instagram-releases-many-new-dm-features-chart-2025-3,https://i.insider.com/67c8bbd5b1834fe311664664?width=1200&format=jpeg,2025-03-05T21:39:56Z,"Adam Mosseri is Instagram's top exec and says the platform is doubling down on DMs.Courtesy of Meta
<ul><li>Instagram has been beefing up DMs with over 20 updates in recent months, with many focused… [+3356 chars]"
65,"{'id': None, 'name': 'Digital Trends'}",Andrew Tarantola,Meta rolls out its AI chatbot to nearly a dozen Middle Eastern nations,Meta announced Monday that it is making its Meta AI chatbot available to millions of users throughout the Middle East and North Africa.,https://www.digitaltrends.com/computing/meta-rolls-out-its-ai-chatbot-to-nearly-dozen-middle-eastern-nations/,https://www.digitaltrends.com/wp-content/uploads/2025/02/1000053291.jpg?resize=1200%2C630&p=1,2025-02-24T18:27:36Z,"Meta
Millions of Facebook, Instagram, WhatsApp, and Messenger users throughout the Middle East now enjoy access to Meta’s self-named AI chatbot platform, the company announced on Monday. The chatbot… [+1850 chars]"
66,"{'id': 'the-verge', 'name': 'The Verge'}",Emma Roth,DuckDuckGo is amping up its AI search tool but will still let you leave it behind,"DuckDuckGo has big plans for embedding AI into its search engine. The privacy-focused company just announced that its AI-generated answers, which appear for certain queries on its search engine, have exited beta and now source information from across the web …",https://www.theverge.com/news/624899/duckduckgo-ai-search-chatbot-plans,https://platform.theverge.com/wp-content/uploads/sites/2/chorus/uploads/chorus_asset/file/23932932/acastro_STK117__02.jpg?quality=90&strip=all&crop=0%2C10.732984293194%2C100%2C78.534031413613&w=1200,2025-03-06T06:17:55Z,"You can still choose how often you see AI-assisted answers, which now incorporate results from the web.
You can still choose how often you see AI-assisted answers, which now incorporate results from… [+3058 chars]"
67,"{'id': 'the-verge', 'name': 'The Verge'}",Sean Hollister,Sesame is the first voice assistant I’ve ever wanted to talk to more than once,"I tell Amazon’s Alexa to shut up on a near daily basis. I have almost zero interest in speaking to Gemini after our first awkward chat. The hitches, misunderstandings, and lag in any given AI “conversation” mean I’m always wasting time speaking when I could b…",https://www.theverge.com/news/621022/sesame-voice-assistant-ai-glasses-oculus-brendan-iribe,https://platform.theverge.com/wp-content/uploads/sites/2/2025/02/8.webp?quality=90&strip=all&crop=0%2C10.732984293194%2C100%2C78.534031413613&w=1200,2025-02-27T20:15:26Z,"Oculus co-founder Brendan Iribes next act: AI glasses that carry a conversation.
Oculus co-founder Brendan Iribes next act: AI glasses that carry a conversation.
I tell Amazons Alexa to shut up on … [+2637 chars]"
68,"{'id': None, 'name': 'Gizmodo.com'}",Cheryl Eddy,"George R.R. Martin Is Really Never, Ever Finishing That Damn Book","The Game of Thrones author did make time for a cameo on Dark Winds, however.",https://gizmodo.com/george-rr-martin-dark-winds-season-3-cameo-2000573883,https://gizmodo.com/app/uploads/2025/03/GeorgeRRMartin_DarkWinds.jpg,2025-03-10T17:00:02Z,"Three seasons into AMC and AMC+ series Dark Winds, the acclaimed noir drama starring Westworld‘s Zahn McClarnon, two of the show’s executive producers decided to drop in for a cameo. Last night’s sea… [+2258 chars]"
69,"{'id': None, 'name': 'Xataka.com'}",Javier Marquez,"Meta AI aterriza en España: así es el asistente que quiere marcar un antes y un después en WhatsApp, Facebook e Instagram","Se acabó depender de trucos para poder usar Meta AI en España. El asistente ha comenzado su despliegue oficial en Europa, lo que significa que estará disponible en WhatsApp, Instagram, Facebook y Messenger en algún momento de las próximas semanas.
<!-- BREAK …",https://www.xataka.com/robotica-e-ia/meta-ai-aterriza-espana-asi-asistente-que-quiere-marcar-antes-despues-whatsapp-facebook-e-instagram,https://i.blogs.es/342cad/meta-ai-portada/840_560.jpeg,2025-03-20T06:00:24Z,"Se acabó depender de trucos para poder usar Meta AI en España. El asistente ha comenzado su despliegue oficial en Europa, lo que significa que estará disponible en WhatsApp, Instagram, Facebook y Mes… [+4893 chars]"
70,"{'id': None, 'name': 'Xataka.com'}",Javier Pastor,"El éxito de Meta AI en EEUU ha sido limitado, pero ahora quieren intentarlo en un país adicto a WhatsApp: España","Llega tarde, eso seguro. La pregunta es si logrará lo que no ha logrado en En Estados Unidos. Allí llevan pudiendo usar Meta AI integrado en Facebook, WhatsApp e Instagram desde hace casi un año, pero no parece que dichas opciones hayan logrado convertir a es…",https://www.xataka.com/robotica-e-ia/llegada-meta-ai-a-espana-tiene-reto-enorme-convencernos-no-salir-whatsapp,https://i.blogs.es/6d31c4/meta-ai/840_560.jpeg,2025-03-21T11:30:25Z,"Llega tarde, eso seguro. La pregunta es si logrará lo que no ha logrado en En Estados Unidos. Allí llevan pudiendo usar Meta AI integrado en Facebook, WhatsApp e Instagram desde hace casi un año, per… [+4708 chars]"
71,"{'id': 'fox-news', 'name': 'Fox News'}","Kurt Knutsson, CyberGuy Report",Meta unveils new AR glasses with heart rate monitoring,Meta recently introduced its new augmented reality glasses with sensor technology that opens up new possibilities for research and development in AR applications.,https://www.foxnews.com/tech/meta-unveils-new-ar-glasses-heart-rate-monitoring,https://static.foxnews.com/foxnews.com/content/uploads/2025/03/3-meta-unveils-new-ar-glasses-with-heart-rate-monitoring.jpg,2025-03-20T10:00:08Z,"Get ready for some amazing tech that's about to change the way we see the world, literally. Meta has just unveiled its latest creation, the Aria Gen 2 augmented reality (AR) glasses. 
But don't rush… [+6176 chars]"
72,"{'id': None, 'name': 'Yahoo Entertainment'}",,"Meta has revenue sharing agreements with Llama AI model hosts, filing reveals",,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_7ffba610-cad4-4f28-8aea-7f2be1a4ce9f,,2025-03-21T20:40:53Z,"If you click 'Accept all', we and our partners, including 239 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]"
73,"{'id': None, 'name': 'Yahoo Entertainment'}",,"Meta in talks for $200 billion AI data center project, The Information reports",,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_207f75a3-74f1-4207-bf53-02ef53183472,,2025-02-26T00:56:54Z,"If you click 'Accept all', we and our partners, including 238 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]"
74,"{'id': None, 'name': 'BBC News'}",,'I'm not tech-savvy - but within hours I could buy an illegal knife on social media',"Posing as an 18-year-old, BBC reporter Ruth Green quickly finds groups selling weapons openly.",https://www.bbc.com/news/articles/cgm18g19013o,https://ichef.bbci.co.uk/news/1024/branded_news/ec92/live/9cdd25e0-f6bf-11ef-9e61-71ee71f26eb1.jpg,2025-03-02T00:42:23Z,"I'm 48, use social media occasionally, and I'm not very tech-savvy. Until recently I'd never used Telegram.
But last year, after meeting the family of Ronan Kanda - the 16-year-old who was killed in… [+6725 chars]"
75,"{'id': 'business-insider', 'name': 'Business Insider'}",Insider Inc.,How brands can elevate everyday moments in 2025,Find out how consumers navigate quality time — and how today's brands can enhance it.,https://www.businessinsider.com/sc/brands-consumer-advertising-quality-time,https://muse.insider.com/image/67b6484ceb4be2fff9a50cdd-1200/amazonads_qualityoverquantity_4x3.png,2025-03-04T17:27:14Z,"How brands can elevate everyday moments in 2025<!-- Meta data --> <!-- Browser favicons --><!-- Google Tag Manager - for BI use GTM-NS64GV - for Insider use GTM-K2K9CK --> (function(w,d,s,l,i){w[l]=w… [+2989 chars]"
76,"{'id': 'business-insider', 'name': 'Business Insider'}",Lloyd Lee,Bluesky says it sold out of shirts that call out CEOs who seek to 'control your experience online',"Bluesky started slinging shirts that said ""a world without Caesars."" The shirt sold out in 30 minutes, the company said.",https://www.businessinsider.com/bluesky-t-shirt-world-without-ceasars-mark-zuckerberg-2025-3,https://i.insider.com/67d37cb669253ccddf993b94?width=1200&format=jpeg,2025-03-14T02:53:42Z,"Bluesky said it began selling the same T-shirt CEO Jay Graber wore at SXSW on Thursday afternoon and sold out within 30 minutes.Samantha Burkardt/SXSW Conference & Festivals via Getty Images
<ul><li… [+1949 chars]"
77,"{'id': None, 'name': 'heise online'}",Daniel AJ Sokolov,"Meta Platforms beginnt Feldtests von ""Community Notes""","Fakten prüfende Profis sind out bei Meta. Die User sollen ""Kontext"" liefern, gratis. Auf das Geschäft soll sich das bitte nicht auswirken.",https://www.heise.de/news/Meta-Platforms-beginnt-Feldtests-von-Community-Notes-10315462.html,https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/4/8/1/8/6/8/9/shutterstock_1805940052-8bbcdf7a4c30d8dd.jpg,2025-03-13T21:20:00Z,"""Wir erwarten, dass Community Notes weniger voreingenommen sein werden als die unabhängige Faktenprüfung, die sie ersetzen, weil es mehr Leuten mit mehr Gesichtspunkten erlaubt, Kontext beizusteuern.… [+2996 chars]"
78,"{'id': None, 'name': 'Chicory.dev'}",,Chicory: A JVM native WebAssembly runtime,Description will go into a meta tag in <head />,https://chicory.dev/,https://chicory.dev/img/chicory1.png,2025-02-25T11:22:06Z,"Pure Java
Using Chicory you don't need to rely on any system resource. Everything runs in 100% pure Java on top of the standard library."
79,"{'id': None, 'name': 'Digital Trends'}",Willow Roberts,Meta AI is coming to Europe after almost a whole year of negotiations,A limited version of Meta AI will start rolling out in Europe this week after overcoming,https://www.digitaltrends.com/mobile/meta-ai-is-coming-to-europe/,https://www.digitaltrends.com/wp-content/uploads/2025/03/Meta-au-widget-home-screen.jpeg?resize=1200%2C630&p=1,2025-03-20T08:58:35Z,"Meta AI has been around in the United States since 2023 but the company had to delay its launch in the EU due to regulatory concerns. Now, it seems like Zuckerberg’s team has finally come to a (limit… [+1535 chars]"
80,"{'id': None, 'name': 'Slashdot.org'}",BeauHD,Facebook Was 'Hand In Glove' With China,"An anonymous reader quotes a report from the BBC: A former senior Facebook executive has told the BBC how the social media giant worked ""hand in glove"" with the Chinese government on potential ways of allowing Beijing to censor and control content in China. S…",https://tech.slashdot.org/story/25/03/11/0018244/facebook-was-hand-in-glove-with-china,https://a.fsdn.com/sd/topics/facebook_64.png,2025-03-11T13:00:00Z,"Is this a surprise to anyone?
This seems to have been pitched as ""it was secret"", and ""Zuck was building censorship apparatus"". Meta has since said it was public about wanting to operate in China (I… [+562 chars]"
81,"{'id': None, 'name': 'Yahoo Entertainment'}",Seana Smith,Meta to build $200B AI data center. Clayco CEO weighs in.,"According to a report from The Information, Meta Platforms (META) is in talks to build a new $200 billion data center. Possible locations for this massive AI...",https://finance.yahoo.com/video/meta-build-200b-ai-data-161739383.html,https://s.yimg.com/ny/api/res/1.2/2sXVzGjVMlVrXl5q9VrFcg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://s.yimg.com/os/creatr-uploaded-images/2025-02/3a107b00-f459-11ef-b5c8-f0782623a615,2025-02-26T16:17:39Z,"According to a report from The Information, Meta Platforms (META) is in talks to build a new $200 billion data center. Possible locations for this massive AI facility include Louisiana and Texas. Cla… [+1296 chars]"
82,"{'id': None, 'name': 'The Atlantic'}",Alex Reisner,The Unbelievable Scale of AI’s Pirated-Books Problem,Meta pirated millions of books to train its AI. Search through them here.,https://www.theatlantic.com/technology/archive/2025/03/libgen-meta-openai/682093/,https://cdn.theatlantic.com/thumbor/d4Gfci1_RR9IJb7TtLqFddsqEGA=/0x26:1200x651/1200x625/media/img/mt/2025/03/AI2/original.gif,2025-03-20T11:30:00Z,Editor’s note: This analysis is part of The Atlantic’s investigation into the Library Genesis data set. You can access the search tool directly here. Find The Atlantic’s search tool for movie and tel… [+9784 chars]
83,"{'id': None, 'name': 'Android Central'}",bradypsnyder@gmail.com (Brady Snyder),Project Astra joins Gemini arm as Google gears up for a public launch,"Google is planning to release Project Astra, and it's becoming part of Gemini ahead of that crucial move.",https://www.androidcentral.com/apps-software/project-astra-joins-gemini-arm-as-google-gears-up-for-public-launch,https://cdn.mos.cms.futurecdn.net/tt5thLRTkHf4b6iYE536EJ-1200-80.jpg,2025-03-06T21:03:44Z,"What you need to know
<ul><li>Google is moving the Project Gemini team from the Google DeepMind group to the Gemini app umbrella.</li><li>The Gemini app now has a new VP, as ex-Meta VP Chris Struhar… [+2225 chars]"
84,"{'id': None, 'name': 'Substack.com'}",Gary Marcus,"Meta pirated at least 101 of my books, and others",And they knew perfectly well what they were doing,https://garymarcus.substack.com/p/meta-pirated-at-least-101-of-my-books,"https://substackcdn.com/image/fetch/w_1200,h_600,c_fill,f_jpg,q_auto:good,fl_progressive:steep,g_auto/https%3A%2F%2Fsubstack-post-media.s3.amazonaws.com%2Fpublic%2Fimages%2F08896381-a789-4576-ad88-bb827fba4225_1668x1834.jpeg",2025-03-22T20:18:58Z,"Alex Reisners shocking new article at The Atlantic on Metas unbelievable brazen piracy operations is must reading:
The book is mostly about a database called Libgen, known to contain pirated materia… [+2052 chars]"
